lot_frontage,lot_area,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,mo_sold,yr_sold
65.0,8775.0,1994,1994,0.0,495.0,990.0,990.0,0.0,990.0,0,1,0,3,5,0,1996,1,299.0,0.0,64.0,4,2007
24.0,2645.0,1999,1999,466.0,612.0,960.0,962.0,624.0,1586.0,1,2,1,3,7,0,1999,2,480.0,169.0,0.0,12,2008
43.0,13568.0,1995,1995,0.0,716.0,990.0,990.0,0.0,990.0,0,1,0,3,5,0,1996,2,576.0,224.0,0.0,7,2006
47.0,16321.0,1957,1997,0.0,1277.0,1484.0,1600.0,0.0,1600.0,1,1,0,2,6,2,1957,1,319.0,288.0,258.0,12,2006
72.0,8640.0,2007,2007,0.0,350.0,896.0,896.0,896.0,1792.0,0,2,1,3,8,0,2007,2,590.0,184.0,96.0,11,2007
21.0,1596.0,1973,1973,0.0,437.0,462.0,526.0,462.0,988.0,1,1,0,1,4,1,1973,1,297.0,0.0,101.0,7,2008
70.0,7315.0,1958,1958,0.0,625.0,1170.0,1170.0,0.0,1170.0,0,1,0,3,6,1,1958,1,338.0,0.0,0.0,3,2007
42.0,7614.0,1905,1950,0.0,0.0,738.0,714.0,662.0,1376.0,0,1,0,2,7,0,1930,1,216.0,0.0,0.0,3,2006
69.06,11000.0,1966,1966,200.0,740.0,1154.0,1154.0,0.0,1154.0,0,1,1,3,6,1,1966,2,480.0,0.0,58.0,11,2009
69.06,10337.0,1910,1999,0.0,0.0,725.0,909.0,863.0,1772.0,0,2,1,3,7,0,1992,2,816.0,0.0,0.0,5,2007
114.0,14803.0,2007,2008,816.0,1636.0,2078.0,2084.0,0.0,2084.0,1,2,0,2,7,1,2007,3,1220.0,188.0,45.0,6,2008
50.0,8765.0,1936,1950,0.0,285.0,951.0,951.0,0.0,951.0,0,1,0,2,6,0,1936,1,327.0,0.0,28.0,4,2006
106.0,12720.0,2000,2000,150.0,1173.0,1455.0,1466.0,1221.0,2687.0,1,2,1,4,10,2,2000,3,810.0,252.0,30.0,9,2009
85.0,11128.0,2005,2006,198.0,2158.0,2458.0,2490.0,0.0,2490.0,1,2,0,2,9,2,2005,3,795.0,70.0,226.0,10,2009
60.0,5160.0,1927,1950,0.0,0.0,1204.0,1204.0,462.0,1666.0,0,1,0,3,4,0,1927,1,384.0,0.0,0.0,8,2009
63.0,13072.0,2005,2005,0.0,0.0,1141.0,1141.0,0.0,1141.0,0,1,1,3,6,0,2005,2,484.0,0.0,0.0,3,2006
73.0,8814.0,1968,1968,0.0,732.0,732.0,732.0,732.0,1464.0,0,1,1,4,7,0,1968,2,470.0,0.0,40.0,6,2008
70.0,7000.0,1910,1991,0.0,969.0,1117.0,820.0,527.0,1347.0,1,1,0,3,5,0,2005,0,0.0,85.0,0.0,1,2008
59.0,4484.0,1942,1979,0.0,485.0,672.0,778.0,504.0,1282.0,1,1,0,2,4,0,1942,1,240.0,0.0,88.0,7,2007
69.06,9019.0,1994,1994,0.0,274.0,636.0,636.0,684.0,1320.0,0,2,1,3,6,0,1994,2,472.0,0.0,40.0,7,2006
60.0,8520.0,1916,1950,0.0,0.0,216.0,576.0,360.0,936.0,0,1,0,2,6,0,2005,0,0.0,0.0,0.0,4,2006
92.0,11932.0,2007,2008,186.0,0.0,1580.0,1580.0,0.0,1580.0,0,2,0,3,7,0,2008,3,830.0,0.0,24.0,6,2008
69.06,115149.0,1971,2002,351.0,1219.0,1643.0,1824.0,0.0,1824.0,1,2,0,2,5,2,1971,2,739.0,380.0,48.0,6,2007
40.0,14330.0,1975,2001,0.0,88.0,864.0,1558.0,0.0,1558.0,1,2,0,2,5,0,1975,2,440.0,140.0,0.0,8,2008
67.0,8777.0,1945,2007,0.0,0.0,0.0,640.0,0.0,640.0,0,1,0,2,5,0,1945,1,240.0,0.0,0.0,4,2010
24.0,2308.0,1974,1974,0.0,257.0,855.0,855.0,467.0,1322.0,0,2,1,3,6,1,1974,2,440.0,260.0,0.0,6,2009
50.0,2500.0,1915,2005,0.0,299.0,910.0,916.0,910.0,1826.0,1,1,1,4,7,1,1915,1,164.0,0.0,0.0,6,2009
50.0,8049.0,1990,1990,54.0,1053.0,1309.0,1339.0,0.0,1339.0,1,2,0,2,6,1,1990,2,484.0,0.0,58.0,7,2006
70.0,5600.0,1930,1950,0.0,0.0,0.0,372.0,720.0,1092.0,0,2,0,3,7,0,2005,0,0.0,0.0,0.0,7,2010
73.0,9590.0,2003,2003,442.0,786.0,868.0,1146.0,0.0,1146.0,1,2,0,3,6,1,2003,2,438.0,160.0,22.0,5,2007
72.0,7200.0,1976,1976,255.0,631.0,1041.0,1125.0,0.0,1125.0,1,1,0,3,6,1,1977,1,352.0,296.0,0.0,10,2009
86.0,11500.0,1936,1987,0.0,223.0,1017.0,1020.0,1037.0,2057.0,0,1,1,3,6,1,1936,1,180.0,0.0,0.0,6,2006
60.0,6756.0,1910,1950,0.0,0.0,481.0,899.0,0.0,899.0,0,1,0,2,5,0,1930,1,200.0,0.0,0.0,9,2008
63.0,11426.0,1910,1996,0.0,0.0,828.0,828.0,658.0,1594.0,0,2,0,3,9,0,2005,0,0.0,0.0,172.0,6,2008
93.0,12030.0,2007,2007,254.0,0.0,1694.0,1694.0,0.0,1694.0,0,2,0,3,7,0,2007,3,818.0,168.0,228.0,12,2007
80.0,9554.0,1993,1994,125.0,380.0,777.0,1065.0,846.0,1911.0,0,2,1,3,8,1,1993,2,471.0,182.0,81.0,9,2006
61.0,8534.0,1925,1950,0.0,0.0,432.0,672.0,0.0,672.0,0,1,0,2,4,0,2005,0,0.0,0.0,0.0,6,2006
104.0,11361.0,1976,1976,160.0,644.0,1193.0,1523.0,0.0,1523.0,0,2,0,3,7,1,1976,2,478.0,0.0,0.0,5,2008
47.0,12416.0,1986,1986,132.0,1398.0,1606.0,1651.0,0.0,1651.0,1,2,0,3,7,1,1986,2,616.0,192.0,0.0,11,2008
80.0,9600.0,1959,1959,132.0,991.0,1041.0,1041.0,0.0,1041.0,1,1,0,3,6,0,1959,1,270.0,224.0,88.0,7,2009
70.0,8267.0,1958,1958,0.0,0.0,1604.0,1604.0,0.0,1604.0,0,2,0,4,8,0,1958,2,576.0,42.0,0.0,3,2010
50.0,6000.0,1940,1989,0.0,521.0,981.0,1014.0,658.0,1672.0,0,1,1,3,6,1,1940,1,240.0,0.0,11.0,7,2008
80.0,9600.0,1969,1969,168.0,0.0,1164.0,1164.0,0.0,1164.0,0,1,1,3,6,0,1969,2,528.0,0.0,0.0,7,2006
71.0,7350.0,1958,1958,0.0,0.0,1041.0,1041.0,0.0,1041.0,0,1,0,3,6,0,1958,1,294.0,0.0,0.0,3,2009
69.06,7703.0,1978,1978,40.0,450.0,450.0,1034.0,0.0,1034.0,0,1,0,3,6,1,1978,2,504.0,311.0,0.0,5,2008
63.0,4347.0,1910,1950,0.0,0.0,796.0,825.0,784.0,1609.0,0,1,0,3,7,0,1910,1,228.0,0.0,182.0,6,2008
80.0,9600.0,1950,2006,0.0,32.0,572.0,1337.0,0.0,1337.0,1,1,0,3,7,1,1950,1,264.0,0.0,192.0,9,2008
98.0,12256.0,1994,1995,362.0,1032.0,1463.0,1500.0,1122.0,2622.0,1,2,1,3,9,2,1994,2,712.0,186.0,32.0,4,2010
80.0,9547.0,1993,1993,112.0,0.0,1594.0,1594.0,0.0,1594.0,0,2,0,2,6,1,1993,2,472.0,190.0,80.0,7,2007
60.0,7200.0,2006,2006,68.0,905.0,1262.0,1262.0,0.0,1262.0,0,2,0,2,5,0,2006,2,572.0,0.0,120.0,5,2006
63.0,13072.0,2005,2006,126.0,80.0,1175.0,1175.0,0.0,1175.0,1,1,0,3,6,0,2005,0,0.0,0.0,90.0,6,2008
60.0,3600.0,1917,2007,0.0,0.0,624.0,664.0,624.0,1288.0,1,1,0,3,5,1,1917,1,280.0,0.0,103.0,5,2009
21.0,1680.0,1971,1971,142.0,0.0,630.0,630.0,672.0,1302.0,0,2,1,3,6,0,1991,1,280.0,0.0,0.0,5,2009
37.0,3316.0,2005,2005,0.0,1039.0,1247.0,1247.0,0.0,1247.0,1,1,1,1,4,1,2005,2,550.0,0.0,84.0,4,2006
72.0,16387.0,2006,2006,215.0,1369.0,1738.0,1738.0,851.0,2589.0,1,2,1,4,11,1,2006,3,831.0,0.0,0.0,8,2006
69.06,13265.0,2002,2002,148.0,1218.0,1568.0,1689.0,0.0,1689.0,1,2,0,3,7,2,2002,3,857.0,150.0,59.0,7,2008
48.0,3242.0,2003,2003,235.0,1000.0,1405.0,1405.0,0.0,1405.0,1,2,0,2,6,1,2003,2,478.0,136.0,36.0,3,2007
64.0,8991.0,1976,1976,130.0,624.0,1228.0,1324.0,0.0,1324.0,0,2,0,3,5,1,1976,2,585.0,407.0,36.0,2,2007
80.0,8000.0,1960,1960,0.0,1098.0,1377.0,1377.0,0.0,1377.0,1,1,0,3,6,2,1965,1,351.0,0.0,0.0,11,2007
69.06,9303.0,1996,1997,42.0,742.0,872.0,888.0,868.0,1756.0,1,2,1,3,7,0,1996,2,422.0,144.0,122.0,7,2007
69.06,8544.0,1966,2006,0.0,0.0,1228.0,1228.0,0.0,1228.0,0,1,1,3,6,0,1966,1,271.0,0.0,65.0,6,2008
69.06,11425.0,1954,1954,0.0,486.0,1008.0,1008.0,0.0,1008.0,0,1,0,2,4,1,1954,1,275.0,0.0,0.0,7,2006
75.0,11404.0,1998,1999,202.0,252.0,1153.0,1153.0,878.0,2031.0,0,2,1,3,8,1,1998,2,541.0,192.0,84.0,7,2008
72.0,8229.0,2007,2007,22.0,0.0,752.0,752.0,752.0,1504.0,0,2,1,3,6,0,2007,2,440.0,100.0,32.0,12,2007
56.0,4485.0,1920,1950,0.0,579.0,936.0,936.0,0.0,936.0,1,1,0,2,5,1,2005,0,0.0,51.0,0.0,5,2010
69.06,15635.0,1954,1954,0.0,0.0,0.0,1383.0,0.0,1383.0,0,1,0,2,6,0,1980,2,498.0,0.0,0.0,10,2009
56.0,3153.0,1920,1990,0.0,0.0,967.0,967.0,0.0,967.0,0,1,0,2,5,1,1920,1,180.0,0.0,0.0,7,2007
84.0,11096.0,2006,2006,0.0,24.0,1656.0,1656.0,0.0,1656.0,0,2,0,3,7,0,2006,3,826.0,0.0,146.0,7,2007
80.0,14000.0,1950,2004,0.0,0.0,1092.0,1152.0,0.0,1152.0,0,1,0,3,6,1,1950,1,300.0,0.0,36.0,8,2009
74.0,7733.0,2005,2005,0.0,24.0,1142.0,1142.0,0.0,1142.0,0,1,1,3,5,0,2005,0,0.0,4.0,50.0,1,2006
69.06,8098.0,2000,2000,0.0,1136.0,1381.0,1403.0,0.0,1403.0,1,2,0,2,5,0,2000,2,470.0,0.0,173.0,10,2006
70.0,8393.0,1959,2005,122.0,528.0,1626.0,1712.0,0.0,1712.0,0,2,0,4,8,0,2005,2,588.0,272.0,54.0,6,2006
60.0,12900.0,1969,1969,0.0,1198.0,1198.0,1258.0,0.0,1258.0,2,0,2,0,6,0,1969,2,400.0,120.0,0.0,1,2008
69.06,57200.0,1948,1950,0.0,353.0,747.0,1687.0,0.0,1687.0,1,1,0,3,7,2,1966,2,572.0,0.0,0.0,6,2010
70.0,8078.0,1958,1958,260.0,0.0,1560.0,1560.0,0.0,1560.0,0,2,0,4,8,0,1958,2,484.0,0.0,0.0,12,2007
69.06,12384.0,1976,1976,233.0,0.0,793.0,1142.0,793.0,1935.0,0,2,1,3,7,1,1976,2,550.0,0.0,113.0,11,2007
69.06,9927.0,1976,1976,252.0,1005.0,1047.0,1083.0,0.0,1083.0,1,1,0,2,5,1,1976,2,596.0,444.0,0.0,7,2006
39.0,16300.0,1977,1977,0.0,60.0,876.0,907.0,0.0,907.0,1,1,0,3,5,0,1977,1,308.0,0.0,0.0,1,2007
69.06,7915.0,1999,2000,0.0,1223.0,1666.0,1675.0,0.0,1675.0,1,2,0,3,6,0,1999,2,435.0,165.0,52.0,12,2008
100.0,21750.0,1954,1954,0.0,0.0,988.0,988.0,0.0,988.0,0,1,0,2,4,0,1954,2,520.0,0.0,0.0,2,2008
70.0,9116.0,2001,2001,0.0,0.0,1491.0,1491.0,0.0,1491.0,0,2,0,3,7,0,2001,2,490.0,120.0,100.0,5,2006
125.0,14419.0,1987,1989,310.0,904.0,1645.0,1479.0,0.0,1479.0,2,2,1,3,7,1,1987,2,578.0,224.0,238.0,7,2009
67.0,13070.0,1951,1951,0.0,308.0,631.0,1112.0,0.0,1112.0,0,1,0,2,5,0,1951,2,480.0,0.0,0.0,10,2009
73.0,9855.0,1956,1956,0.0,0.0,1436.0,1689.0,0.0,1689.0,0,1,0,3,7,1,1956,2,480.0,0.0,0.0,11,2009
60.0,8118.0,2007,2007,178.0,1034.0,1710.0,1710.0,0.0,1710.0,1,2,0,2,6,1,2007,2,557.0,156.0,48.0,7,2008
69.06,10920.0,1960,1960,212.0,733.0,1253.0,1253.0,0.0,1253.0,1,1,1,2,5,1,1960,1,352.0,0.0,213.0,5,2008
60.0,6600.0,1962,1962,0.0,110.0,864.0,864.0,0.0,864.0,0,1,0,2,5,0,1962,1,294.0,58.0,0.0,12,2007
63.0,8199.0,2005,2005,0.0,648.0,728.0,728.0,728.0,1456.0,1,2,1,3,7,1,2005,2,410.0,36.0,18.0,10,2008
69.06,9947.0,1990,1991,0.0,611.0,1188.0,1217.0,0.0,1217.0,1,2,0,3,6,0,1990,2,497.0,168.0,27.0,6,2009
100.0,14330.0,1974,1974,145.0,1023.0,1748.0,2151.0,495.0,2646.0,1,2,0,3,9,4,1974,2,550.0,641.0,100.0,1,2006
68.0,10769.0,2007,2007,0.0,20.0,866.0,866.0,902.0,1768.0,0,2,1,3,7,0,2007,2,578.0,144.0,105.0,4,2009
57.0,8846.0,1996,1996,0.0,298.0,870.0,914.0,0.0,914.0,0,1,0,2,5,0,1998,2,576.0,0.0,0.0,7,2006
69.06,10600.0,1964,1964,0.0,0.0,533.0,1131.0,644.0,1775.0,0,2,0,3,8,0,1964,2,480.0,0.0,172.0,5,2010
69.06,18890.0,1977,1977,1.0,498.0,1361.0,1361.0,1259.0,2620.0,0,2,2,4,12,1,1977,2,600.0,155.0,24.0,8,2007
69.0,9142.0,1900,2006,0.0,0.0,797.0,830.0,797.0,1627.0,0,2,0,4,10,0,1950,2,420.0,192.0,0.0,2,2008
69.06,7750.0,2003,2003,0.0,0.0,660.0,660.0,660.0,1320.0,0,2,1,3,6,0,2003,2,400.0,0.0,48.0,8,2007
50.0,6060.0,1939,1950,0.0,0.0,732.0,772.0,351.0,1123.0,0,1,0,3,4,0,1979,1,264.0,0.0,0.0,6,2007
58.0,10172.0,1968,2003,0.0,441.0,864.0,874.0,0.0,874.0,1,1,0,3,5,0,1968,1,288.0,0.0,120.0,10,2006
86.0,10380.0,1986,1987,172.0,28.0,1502.0,1553.0,1177.0,2730.0,1,2,1,4,8,1,1987,2,576.0,201.0,96.0,8,2007
69.0,9337.0,1997,1997,0.0,648.0,824.0,905.0,881.0,1786.0,1,2,1,3,7,0,1997,2,684.0,0.0,162.0,5,2007
60.0,7200.0,1949,1950,0.0,0.0,0.0,1040.0,0.0,1040.0,0,2,0,2,6,0,1956,2,420.0,0.0,0.0,6,2009
60.0,9600.0,1920,1960,0.0,234.0,973.0,1377.0,973.0,2350.0,0,2,0,4,10,0,1930,2,393.0,0.0,0.0,4,2008
72.0,8640.0,1968,1968,300.0,361.0,900.0,884.0,886.0,1770.0,1,1,1,4,7,0,1968,2,530.0,0.0,60.0,6,2006
70.0,7931.0,1960,1960,0.0,374.0,1269.0,1269.0,0.0,1269.0,0,1,1,3,6,1,1964,1,308.0,0.0,0.0,6,2008
75.0,11625.0,1965,1965,0.0,841.0,1039.0,1039.0,0.0,1039.0,1,1,1,3,6,0,1965,2,504.0,0.0,0.0,4,2010
80.0,9600.0,1955,1972,164.0,674.0,1156.0,1520.0,0.0,1520.0,1,1,0,3,7,2,1955,1,364.0,0.0,0.0,3,2010
98.0,11478.0,2007,2008,200.0,1218.0,1704.0,1704.0,0.0,1704.0,1,2,0,3,7,1,2008,3,772.0,0.0,50.0,5,2010
61.0,7740.0,2006,2006,518.0,1023.0,1686.0,1686.0,0.0,1686.0,1,2,0,1,6,1,2006,3,899.0,266.0,100.0,6,2006
71.0,9520.0,2007,2008,338.0,1513.0,1638.0,1646.0,0.0,1646.0,1,2,0,3,7,1,2008,3,800.0,192.0,44.0,4,2008
69.06,17199.0,1961,1961,0.0,314.0,914.0,914.0,0.0,914.0,0,1,0,2,4,0,1961,1,270.0,140.0,0.0,7,2007
40.0,5400.0,1926,2004,0.0,370.0,1149.0,1149.0,467.0,1616.0,0,2,0,3,5,0,1926,1,216.0,0.0,0.0,10,2007
60.0,10800.0,1949,1950,0.0,0.0,720.0,720.0,472.0,1192.0,0,1,1,4,6,0,2005,0,0.0,0.0,0.0,12,2006
90.0,9900.0,1880,1950,0.0,0.0,1008.0,1178.0,1032.0,2210.0,0,2,0,5,8,0,1930,1,205.0,0.0,48.0,5,2007
50.0,6000.0,1927,1950,0.0,276.0,845.0,866.0,430.0,1296.0,0,1,0,3,6,0,1980,2,576.0,0.0,0.0,7,2007
94.0,17778.0,1981,1981,0.0,1632.0,2461.0,2497.0,0.0,2497.0,1,2,0,2,7,2,1981,2,676.0,266.0,0.0,3,2007
21.0,1477.0,1970,2007,0.0,358.0,546.0,546.0,546.0,1092.0,0,2,1,3,6,0,2005,0,0.0,187.0,0.0,3,2008
85.0,19645.0,1994,2007,44.0,343.0,423.0,896.0,756.0,1652.0,1,2,1,3,6,0,1994,2,473.0,0.0,0.0,6,2010
70.0,8750.0,1996,1996,0.0,0.0,880.0,909.0,807.0,1716.0,0,2,1,2,7,1,1996,2,512.0,0.0,120.0,7,2009
74.0,7785.0,1956,1956,0.0,0.0,0.0,1014.0,0.0,1014.0,0,1,0,2,6,0,1956,1,267.0,0.0,0.0,3,2008
60.0,10800.0,1987,1988,0.0,1200.0,1200.0,1200.0,0.0,1200.0,3,3,0,3,5,0,2005,0,0.0,120.0,0.0,3,2009
76.0,9139.0,2006,2006,206.0,379.0,1422.0,1432.0,0.0,1432.0,0,2,0,3,7,1,2006,2,492.0,297.0,50.0,9,2009
78.0,10140.0,1998,1999,0.0,144.0,1650.0,1680.0,0.0,1680.0,1,2,0,3,7,1,1998,2,583.0,78.0,73.0,6,2009
60.0,10122.0,1948,1950,0.0,0.0,0.0,869.0,0.0,869.0,0,1,0,1,3,0,1948,1,390.0,0.0,0.0,8,2008
74.0,10141.0,1998,1998,40.0,0.0,832.0,885.0,833.0,1718.0,0,2,1,3,7,1,1998,2,427.0,0.0,94.0,12,2009
21.0,2205.0,1973,1973,567.0,312.0,525.0,525.0,567.0,1092.0,0,1,1,3,6,0,1973,1,264.0,144.0,0.0,2,2007
60.0,10914.0,1929,1950,0.0,0.0,715.0,715.0,0.0,715.0,0,1,0,2,4,0,1967,2,660.0,0.0,0.0,8,2006
129.0,9196.0,2003,2003,0.0,0.0,1560.0,1560.0,0.0,1560.0,0,2,0,3,7,0,2003,2,573.0,100.0,150.0,4,2010
75.0,9803.0,2005,2005,0.0,400.0,866.0,866.0,902.0,1768.0,0,2,1,3,7,0,2005,2,603.0,0.0,108.0,2,2008
59.0,17169.0,2007,2007,970.0,1684.0,2320.0,2290.0,0.0,2290.0,2,2,1,2,7,1,2007,3,1174.0,192.0,30.0,8,2007
59.0,9171.0,2004,2005,0.0,0.0,848.0,848.0,750.0,1598.0,0,2,1,3,7,1,2004,2,433.0,100.0,48.0,7,2006
65.0,9750.0,1994,1994,0.0,722.0,990.0,990.0,0.0,990.0,1,1,0,3,5,0,1997,2,528.0,168.0,0.0,8,2008
75.0,8604.0,1978,1978,124.0,941.0,941.0,941.0,0.0,941.0,1,1,0,2,4,0,1978,2,564.0,0.0,40.0,11,2009
60.0,6155.0,1920,1999,0.0,0.0,611.0,751.0,611.0,1362.0,0,2,0,3,6,0,1920,2,502.0,0.0,0.0,6,2008
58.0,9487.0,2000,2000,0.0,520.0,915.0,940.0,750.0,1690.0,1,2,1,3,7,1,2000,2,442.0,0.0,50.0,6,2007
35.0,3675.0,2005,2006,80.0,547.0,547.0,1072.0,0.0,1072.0,1,1,0,2,5,0,2005,2,525.0,0.0,28.0,4,2009
60.0,10200.0,1925,1950,0.0,0.0,572.0,572.0,0.0,572.0,0,1,0,2,4,0,1940,1,200.0,0.0,0.0,5,2009
75.0,11750.0,2005,2006,204.0,20.0,1546.0,1546.0,0.0,1546.0,0,2,0,3,7,0,2005,3,796.0,144.0,42.0,6,2007
88.0,11896.0,2008,2008,60.0,78.0,1336.0,1346.0,0.0,1346.0,1,2,0,3,6,1,2008,3,660.0,100.0,48.0,5,2010
80.0,10400.0,1972,1972,288.0,247.0,732.0,1012.0,778.0,1790.0,1,1,2,4,8,1,1972,2,484.0,148.0,0.0,11,2006
69.06,10970.0,1978,1978,0.0,505.0,940.0,1026.0,0.0,1026.0,1,1,0,3,5,0,1981,2,576.0,0.0,0.0,10,2008
73.0,11883.0,1996,1996,196.0,690.0,1504.0,1504.0,0.0,1504.0,1,2,0,3,6,1,1996,2,478.0,115.0,66.0,6,2009
70.0,10552.0,1959,1959,0.0,1018.0,1398.0,1700.0,0.0,1700.0,0,1,1,4,6,1,1959,2,447.0,0.0,38.0,4,2010
45.0,8248.0,1914,1950,0.0,41.0,864.0,864.0,0.0,864.0,1,1,0,2,5,0,2005,0,0.0,0.0,0.0,9,2008
80.0,9760.0,1964,1993,340.0,536.0,822.0,1020.0,831.0,1851.0,0,2,1,3,7,1,1964,2,440.0,239.0,42.0,7,2007
34.0,2998.0,2000,2000,513.0,507.0,756.0,756.0,756.0,1512.0,1,2,1,2,4,0,2000,2,440.0,0.0,32.0,8,2009
51.0,6821.0,1921,2005,0.0,113.0,651.0,759.0,539.0,1298.0,0,2,0,2,8,1,1994,1,240.0,216.0,0.0,8,2007
69.06,11354.0,2000,2000,0.0,1412.0,1673.0,1673.0,0.0,1673.0,1,2,0,3,7,1,2000,2,583.0,306.0,113.0,1,2007
73.0,9069.0,1992,1992,0.0,747.0,936.0,996.0,0.0,996.0,1,1,0,2,5,0,1992,2,564.0,120.0,0.0,4,2010
60.0,8064.0,1948,2004,0.0,481.0,816.0,816.0,408.0,1224.0,1,1,0,3,5,0,1950,1,280.0,414.0,0.0,5,2010
90.0,5400.0,1920,1950,0.0,315.0,840.0,840.0,534.0,1374.0,0,1,0,2,6,0,1967,1,338.0,0.0,0.0,10,2009
55.0,5687.0,1912,2000,0.0,210.0,780.0,936.0,780.0,1716.0,1,2,0,6,9,0,2005,0,0.0,0.0,184.0,3,2008
47.0,53504.0,2003,2003,603.0,1416.0,1650.0,1690.0,1589.0,3279.0,1,3,1,4,12,1,2003,3,841.0,503.0,36.0,6,2010
63.0,7500.0,2006,2006,0.0,0.0,1143.0,1143.0,0.0,1143.0,0,1,1,3,5,0,2005,0,0.0,0.0,55.0,10,2007
108.0,13173.0,2006,2007,300.0,1572.0,1652.0,1652.0,0.0,1652.0,1,2,0,2,6,2,2006,2,840.0,404.0,102.0,11,2009
82.0,9488.0,1947,1993,0.0,0.0,1046.0,1054.0,0.0,1054.0,0,1,0,3,6,0,1947,1,240.0,0.0,60.0,9,2008
69.06,13526.0,1965,1965,114.0,560.0,935.0,935.0,0.0,935.0,1,1,0,3,5,0,1965,1,288.0,180.0,0.0,11,2006
60.0,10410.0,1915,1950,0.0,0.0,1313.0,1313.0,0.0,2377.0,0,2,0,3,8,1,1954,2,528.0,0.0,0.0,6,2009
100.0,12000.0,1948,2005,0.0,144.0,924.0,1122.0,0.0,1122.0,1,1,0,2,6,0,1948,2,528.0,0.0,36.0,5,2008
69.06,7830.0,1970,1970,0.0,0.0,1180.0,1180.0,0.0,1180.0,0,1,1,2,6,0,1970,2,477.0,0.0,45.0,3,2009
65.0,8850.0,1916,1950,0.0,0.0,815.0,815.0,875.0,1690.0,0,1,0,3,7,1,1916,1,225.0,0.0,0.0,7,2006
41.0,7132.0,2006,2006,178.0,24.0,1370.0,1370.0,0.0,1370.0,0,2,0,2,6,1,2006,2,484.0,120.0,49.0,4,2010
75.0,9937.0,1964,1999,0.0,637.0,1486.0,1486.0,0.0,1486.0,1,1,0,3,7,0,1968,2,480.0,0.0,0.0,3,2009
52.0,5720.0,1941,1950,0.0,0.0,676.0,676.0,455.0,1131.0,0,1,1,3,5,0,1941,1,200.0,26.0,0.0,8,2009
69.06,12585.0,1993,1993,420.0,247.0,1286.0,1565.0,1234.0,2799.0,1,2,1,3,8,1,1993,3,704.0,432.0,136.0,10,2006
85.0,11103.0,2006,2006,0.0,0.0,728.0,728.0,728.0,1456.0,0,2,1,3,8,1,2006,2,440.0,0.0,0.0,7,2007
57.0,8013.0,1995,1996,0.0,741.0,1587.0,1734.0,0.0,1734.0,1,2,0,2,6,0,1995,2,528.0,52.0,50.0,9,2009
77.0,10872.0,2006,2006,122.0,1037.0,1504.0,1531.0,0.0,1531.0,1,2,0,2,6,1,2006,3,700.0,184.0,52.0,2,2009
80.0,11305.0,2002,2002,886.0,1329.0,1922.0,1922.0,0.0,1922.0,1,2,0,2,6,1,2002,3,692.0,201.0,64.0,4,2007
70.0,9100.0,1960,1960,69.0,0.0,1144.0,1144.0,0.0,1144.0,0,1,0,3,6,1,1960,1,336.0,0.0,0.0,6,2007
73.0,39104.0,1954,2005,0.0,226.0,1385.0,1363.0,0.0,1363.0,1,1,0,2,5,2,1954,2,439.0,81.0,0.0,4,2008
58.0,10110.0,2008,2008,492.0,372.0,1858.0,1866.0,0.0,1866.0,1,2,0,2,7,1,2008,3,870.0,0.0,48.0,11,2008
60.0,9786.0,1922,1950,0.0,0.0,1007.0,1077.0,0.0,1077.0,0,1,0,3,6,1,1922,1,210.0,0.0,100.0,5,2006
30.0,5330.0,2006,2007,99.7,0.0,1550.0,1550.0,0.0,1550.0,0,2,1,2,5,0,2007,2,528.0,0.0,102.0,7,2007
44.0,3811.0,2004,2005,174.0,1474.0,1594.0,1646.0,0.0,1646.0,1,2,0,2,5,1,2004,2,482.0,128.0,53.0,7,2008
43.0,3010.0,2005,2006,16.0,16.0,1248.0,1248.0,0.0,1248.0,0,2,0,2,5,0,2005,2,438.0,108.0,0.0,3,2006
37.0,3435.0,2004,2005,0.0,24.0,1235.0,1245.0,0.0,1245.0,0,2,0,1,5,0,2004,2,495.0,0.0,100.0,6,2008
80.0,10800.0,1963,1963,203.0,617.0,1052.0,1052.0,0.0,1052.0,1,1,0,3,6,0,1963,1,311.0,0.0,133.0,2,2007
69.06,10456.0,1967,1967,120.0,506.0,1829.0,1829.0,0.0,1829.0,1,2,0,4,8,0,1967,2,535.0,0.0,76.0,5,2010
69.06,8475.0,1956,1956,0.0,228.0,952.0,952.0,0.0,952.0,0,1,0,2,4,0,1956,1,283.0,0.0,0.0,4,2008
70.0,8197.0,2003,2009,506.0,1188.0,1480.0,1480.0,0.0,1480.0,1,2,0,3,7,0,2003,2,620.0,252.0,73.0,2,2010
88.0,10994.0,2005,2006,366.0,976.0,1844.0,1844.0,0.0,1844.0,1,2,0,2,7,1,2005,2,620.0,165.0,44.0,9,2009
50.0,6000.0,1937,2000,0.0,201.0,825.0,825.0,672.0,1497.0,0,2,0,3,5,0,2004,1,672.0,272.0,0.0,5,2008
50.0,7288.0,1942,1950,0.0,305.0,976.0,976.0,0.0,976.0,1,1,0,2,5,0,1942,1,215.0,160.0,0.0,8,2006
