lot_shape,utilities,land_slope,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_abvgr,kitchen_qual,functional,fireplace_qu,garage_finish,garage_qual,garage_cond,paved_drive,Overall Qual,Overall Cond,SalePrice
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,5.0,79000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,149900.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,4.0,0.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,123000.0
3.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,5.0,5.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,87000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,3.0,0.0,4.0,4.0,2.0,6.0,6.0,171000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,119000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,132500.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,8.0,7.0,161000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,9.0,5.0,274000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,5.0,5.0,125000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,5.0,6.0,98500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,1.0,1.0,4.0,4.0,2.0,8.0,5.0,262000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,1.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,134900.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,1.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,1.0,5.0,6.0,170000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,8.0,135000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,290000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,6.0,173500.0
3.0,0.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,8.0,225000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,5.0,5.0,140500.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,126000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,8.0,5.0,170000.0
1.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,156000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,207500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,255000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,3.0,1.0,4.0,4.0,2.0,4.0,6.0,94900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,5.0,6.0,140000.0
3.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,5.0,5.0,2.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,3.0,5.0,96900.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,0.0,4.0,1.0,3.0,7.0,3.0,1.0,4.0,4.0,2.0,5.0,6.0,154000.0
0.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,8.0,9.0,184900.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,10.0,5.0,385000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,6.0,106500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,8.0,5.0,327000.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,468000.0
3.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,6.0,6.0,135000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,142500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,141000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,5.0,7.0,107500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,108500.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,150000.0
3.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,3.0,5.0,78000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,235128.0
1.0,0.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,4.0,1.0,2.0,7.0,4.0,2.0,4.0,4.0,2.0,7.0,5.0,302000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,1.0,3.0,3.0,2.0,0.0,4.0,4.0,2.0,5.0,6.0,163000.0
3.0,0.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,0.0,3.0,6.0,84900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,6.0,5.0,147000.0
3.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,7.0,8.0,155000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,0.0,2.0,2.0,2.0,7.0,5.0,180000.0
3.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,0.0,4.0,5.0,55000.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,187500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,6.0,6.0,125000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,0.0,1.0,4.0,2.0,7.0,7.0,250000.0
3.0,0.0,0.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,1.0,5.0,6.0,78000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,0.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,4.0,6.0,118000.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,318000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,8.0,5.0,215000.0
3.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,5.0,5.0,4.0,0.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,0.0,4.0,4.0,72000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,5.0,180000.0
0.0,0.0,0.0,3.0,4.0,2.0,1.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,0.0,4.0,4.0,2.0,6.0,5.0,184000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,124500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,135000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,7.0,164900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,5.0,140000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,128000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,0.0,4.0,4.0,2.0,6.0,8.0,153000.0
3.0,0.0,0.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,0.0,6.0,8.0,127500.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,8.0,141500.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,8.0,5.0,325000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,6.0,188500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,185000.0
3.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,146000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,7.0,119000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,112000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,197000.0
0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,2.0,5.0,2.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,9.0,5.0,412083.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,271000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,200000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,2.0,7.0,1.0,0.0,4.0,4.0,2.0,7.0,6.0,174000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,156500.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,204000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,149350.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,137000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,222500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,166000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,1.0,5.0,7.0,109500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,5.0,122000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,0.0,5.0,6.0,99900.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,249700.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,8.0,158500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,139500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,202000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,0.0,4.0,2.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,5.0,5.0,145000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,108959.0
0.0,0.0,2.0,3.0,4.0,4.0,4.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,0.0,5.0,5.0,160000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,128600.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,7.0,197900.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,1.0,1.0,4.0,4.0,2.0,7.0,5.0,172000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,4.0,1.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,130000.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,195000.0
3.0,0.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,0.0,5.0,5.0,113000.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,209000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,7.0,5.0,213500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,126000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,127500.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,9.0,5.0,334000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,1.0,1.0,4.0,4.0,2.0,6.0,5.0,157000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,1.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,125500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,189000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,5.0,173000.0
0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,7.0,4.0,260000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,212000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,148000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,136300.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,0.0,4.0,2.0,3.0,7.0,4.0,1.0,4.0,4.0,0.0,5.0,5.0,190000.0
3.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,5.0,5.0,4.0,0.0,2.0,3.0,7.0,2.0,2.0,1.0,3.0,0.0,5.0,5.0,139500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,162000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,1.0,4.0,5.0,100000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,7.0,126500.0
0.0,0.0,0.0,2.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,301000.0
0.0,0.0,0.0,3.0,2.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,204750.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,1.0,1.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,90000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,130000.0
3.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,4.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,155000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,0.0,1.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,5.0,6.0,155000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,1.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,131500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,6.0,153000.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,306000.0
3.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,332200.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,293077.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,4.0,7.0,128000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,2.0,0.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,7.0,152000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,135000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,1.0,1.0,7.0,2.0,2.0,1.0,4.0,0.0,6.0,4.0,117500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,127500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,0.0,4.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,373000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,9.0,98000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,6.0,203135.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,191000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,98000.0
3.0,0.0,0.0,3.0,4.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,179000.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,245000.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,3.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,213250.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,0.0,4.0,6.0,89900.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,185000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,113500.0
3.0,0.0,0.0,3.0,1.0,4.0,4.0,2.0,5.0,5.0,1.0,2.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,0.0,3.0,3.0,68000.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,201000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,226700.0
1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,10.0,5.0,500067.0
