lot_frontage,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,totrms_abvgrd,fireplaces,garage_area,wood_deck_sf,open_porch_sf,ms_subclass_11/2_story_finished_all_ages,ms_subclass_1story_1946_&_newer_all_styles,ms_subclass_1story_pud_(planned_unit_development)__1946_&_newer,ms_subclass_2story_1946_&_newer,ms_subclass_Others,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_RH,street_Grvl,street_Pave,land_contour_Bnk,land_contour_HLS,land_contour_Low,neighborhood_CollgCr,neighborhood_Gilbert,neighborhood_Others,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,roof_style_Flat,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_Stone,central_air_N,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,lot_shape,exter_qual,bsmt_cond,heating_qc,garage_qual,garage_cond
48.0,1950,0.0,0.0,798.0,840.0,840.0,0,1,5,0,250.0,112.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,1.0
55.0,2000,0.0,182.0,793.0,848.0,1520.0,0,1,6,0,281.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,3.0,4.0,2.0,2.0
91.0,2007,164.0,1220.0,1542.0,1542.0,1542.0,1,2,6,1,852.0,168.0,110.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,3.0,4.0,2.0,2.0
71.0,1952,0.0,507.0,910.0,910.0,1385.0,0,2,6,0,720.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,1.0,2.0,2.0
66.0,1962,0.0,734.0,896.0,936.0,936.0,1,1,6,1,288.0,24.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
51.0,1950,0.0,384.0,824.0,824.0,1288.0,0,1,6,0,240.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,2.0,2.0,2.0,2.0
80.0,1963,148.0,776.0,1120.0,1128.0,1128.0,1,2,6,0,525.0,192.0,20.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
92.0,2010,84.0,0.0,774.0,774.0,1968.0,0,2,8,1,680.0,0.0,75.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,2.0,3.0,4.0,2.0,2.0
69.06,1964,0.0,939.0,1246.0,1246.0,1246.0,1,1,6,2,441.0,0.0,69.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
75.0,1984,0.0,410.0,800.0,960.0,1740.0,0,1,6,2,240.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1963,0.0,181.0,925.0,925.0,925.0,1,1,5,0,484.0,203.0,74.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
76.0,2000,0.0,0.0,384.0,774.0,1430.0,0,2,8,1,400.0,100.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
60.0,2003,0.0,0.0,930.0,930.0,1566.0,0,2,7,0,288.0,54.0,228.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,3.0,2.0,2.0,2.0
69.06,1953,0.0,624.0,984.0,950.0,950.0,0,1,5,0,400.0,0.0,32.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
70.0,1959,128.0,748.0,1144.0,1144.0,1144.0,1,1,6,1,796.0,86.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
90.0,1961,0.0,0.0,1114.0,1114.0,1114.0,1,1,5,0,451.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
95.0,1973,1115.0,1880.0,2223.0,2223.0,2223.0,1,2,8,2,516.0,300.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
60.0,1996,0.0,0.0,530.0,581.0,1111.0,0,1,6,0,288.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,2.0,2.0,2.0,2.0
65.0,1958,0.0,0.0,960.0,960.0,960.0,0,1,5,0,624.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
73.0,1998,0.0,0.0,932.0,932.0,1633.0,0,2,7,1,460.0,0.0,39.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
64.0,1954,0.0,0.0,936.0,984.0,984.0,1,1,4,0,280.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
79.0,1980,157.0,625.0,1686.0,1686.0,1686.0,1,2,7,1,612.0,384.0,131.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
78.0,2005,140.0,56.0,1614.0,1614.0,1614.0,0,2,7,1,576.0,100.0,45.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
60.0,1972,0.0,437.0,864.0,864.0,864.0,0,1,5,0,297.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
108.0,2006,206.0,0.0,1721.0,1740.0,1740.0,0,2,8,0,874.0,0.0,43.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,4.0,4.0,2.0,2.0
78.0,1993,0.0,570.0,1461.0,1721.0,1721.0,0,2,7,1,440.0,0.0,96.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
69.06,1976,335.0,539.0,1012.0,1034.0,1034.0,1,1,6,0,888.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
68.0,1978,0.0,0.0,0.0,1318.0,1902.0,0,2,8,0,539.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,2.0,2.0,2.0
81.0,1985,0.0,338.0,1040.0,1097.0,1097.0,0,2,6,0,480.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
120.0,2006,525.0,0.0,1090.0,1117.0,2206.0,0,2,10,1,670.0,148.0,95.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0,4.0,2.0,2.0
94.0,1976,0.0,422.0,1029.0,1117.0,1117.0,1,1,6,1,672.0,144.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
60.0,1950,0.0,0.0,777.0,1246.0,2290.0,0,2,11,0,560.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
21.0,1972,504.0,276.0,483.0,483.0,948.0,0,1,5,0,264.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
65.0,1950,0.0,368.0,600.0,600.0,919.0,0,1,5,0,231.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
78.0,1968,41.0,0.0,912.0,1152.0,1152.0,1,1,7,0,412.0,0.0,126.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
102.0,2010,162.0,0.0,1590.0,1627.0,2334.0,0,2,10,1,751.0,144.0,133.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3.0,3.0,4.0,2.0,2.0
73.0,1960,324.0,697.0,1268.0,1264.0,1264.0,1,1,6,2,461.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
64.0,1979,275.0,1086.0,1086.0,1224.0,1224.0,2,0,6,2,528.0,120.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
54.0,1950,0.0,551.0,672.0,697.0,1369.0,1,2,6,0,300.0,147.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
75.0,1976,0.0,182.0,894.0,894.0,894.0,1,1,5,0,308.0,365.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,4.0,2.0,2.0,2.0
69.06,2000,216.0,378.0,756.0,769.0,1573.0,0,2,5,0,440.0,0.0,32.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
105.0,2002,232.0,578.0,1671.0,1687.0,2250.0,1,2,7,1,756.0,238.0,130.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
42.0,2000,0.0,683.0,794.0,819.0,1514.0,1,2,7,1,394.0,0.0,72.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
50.0,1954,0.0,0.0,811.0,811.0,1387.0,0,2,7,0,256.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
50.0,1950,0.0,0.0,649.0,649.0,1317.0,0,1,6,0,250.0,0.0,54.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,1.0
66.0,1950,0.0,0.0,756.0,952.0,952.0,0,1,5,0,330.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,3.0,3.0,2.0,2.0
69.06,1976,174.0,751.0,1143.0,1113.0,1113.0,1,1,6,1,504.0,370.0,30.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,4.0,2.0,2.0,3.0
71.0,1955,0.0,403.0,740.0,778.0,778.0,0,1,4,1,924.0,0.0,25.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,4.0,4.0
60.0,1950,0.0,0.0,778.0,944.0,1489.0,0,2,7,1,240.0,335.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
86.0,2008,340.0,1234.0,1698.0,1698.0,1698.0,1,2,8,1,768.0,327.0,64.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,3.0,4.0,2.0,2.0
107.0,1980,0.0,288.0,1005.0,1262.0,2267.0,1,1,7,2,498.0,521.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1983,0.0,301.0,864.0,902.0,902.0,1,1,5,0,484.0,164.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
62.0,2006,0.0,0.0,738.0,738.0,1495.0,0,2,7,1,440.0,100.0,30.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0,4.0,2.0,2.0
53.0,1997,0.0,450.0,1348.0,1384.0,1384.0,1,2,7,0,404.0,0.0,39.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,3.0,2.0,2.0
53.0,1950,0.0,0.0,585.0,851.0,1436.0,0,1,7,1,228.0,184.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
60.0,1999,0.0,476.0,952.0,952.0,1636.0,1,2,7,1,440.0,0.0,84.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,3.0,2.0,2.0
63.0,2004,0.0,941.0,1158.0,1158.0,1158.0,1,1,5,0,576.0,0.0,50.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,3.0,4.0,2.0,2.0
67.0,2007,274.0,0.0,1638.0,1646.0,1646.0,0,2,6,1,870.0,192.0,80.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0,4.0,2.0,2.0
60.0,1950,252.0,569.0,731.0,981.0,1768.0,1,1,7,2,240.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
80.0,2000,0.0,901.0,1187.0,1565.0,1565.0,1,2,7,2,299.0,200.0,25.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
60.0,1970,0.0,390.0,880.0,880.0,1768.0,0,1,6,2,320.0,0.0,341.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,1.0,2.0,2.0
80.0,1978,39.0,528.0,1008.0,1096.0,1096.0,1,1,6,1,484.0,168.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1999,210.0,913.0,1177.0,1223.0,2312.0,1,2,8,1,658.0,298.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,3.0,4.0,2.0,2.0
41.0,1993,0.0,733.0,1337.0,1337.0,1337.0,1,2,5,1,462.0,96.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,3.0,2.0,2.0
69.06,2004,0.0,239.0,551.0,551.0,1102.0,0,2,4,0,480.0,0.0,60.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2.0,3.0,4.0,2.0,2.0
75.0,2002,99.7,804.0,1128.0,1128.0,2031.0,1,2,7,1,577.0,0.0,211.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
60.0,1950,0.0,290.0,290.0,438.0,438.0,0,1,3,0,246.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,2.0,2.0,2.0,2.0
64.0,1976,222.0,456.0,456.0,1033.0,1033.0,0,1,6,0,504.0,224.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,4.0,4.0,1.0,2.0
41.0,2003,0.0,0.0,1129.0,1129.0,2327.0,0,2,9,1,596.0,0.0,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,3.0,4.0,2.0,2.0
69.06,1993,52.0,0.0,1168.0,1187.0,1187.0,0,2,6,0,420.0,0.0,21.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
58.0,1950,0.0,780.0,780.0,816.0,1340.0,1,1,6,0,440.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
80.0,2008,210.0,1387.0,1562.0,1567.0,1567.0,1,2,5,2,542.0,0.0,110.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
50.0,1988,0.0,624.0,650.0,832.0,1482.0,0,1,7,0,324.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
67.0,2007,0.0,0.0,1689.0,1689.0,1689.0,0,2,7,0,433.0,100.0,39.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0,4.0,2.0,2.0
195.0,1990,0.0,1047.0,1100.0,1424.0,1424.0,1,1,7,0,828.0,144.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
59.0,1983,0.0,534.0,816.0,816.0,816.0,0,1,4,0,264.0,315.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
60.0,1950,174.0,0.0,1228.0,1424.0,1424.0,0,2,7,1,312.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,2004,138.0,626.0,725.0,725.0,1479.0,1,1,7,0,484.0,0.0,32.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
69.06,1970,571.0,0.0,1442.0,1442.0,1442.0,0,2,6,1,615.0,371.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
106.0,2000,40.0,0.0,1406.0,1454.0,1936.0,0,2,7,1,504.0,188.0,124.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
90.0,1998,227.0,796.0,1054.0,1070.0,1939.0,0,2,8,1,555.0,128.0,84.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
